,Unnamed: 0,doc_id,sent_id,verb_id,verb,check_verb,main_verb,lemma_verb,cluster_title
6395,2947,289,12,6,contains,"[(9148364968459358513, 0, 1)]",contains,contain,observe
6396,2948,290,0,3,living,"[(9148364968459358513, 0, 1)]",living,live,induce
6397,2948,290,0,11,constitute,"[(9148364968459358513, 0, 1)]",constitute,constitute,establish
6398,2949,290,1,23,incompletely described,"[(9148364968459358513, 1, 2)]",described,describe,describe
6399,2950,290,2,9,explore,"[(9148364968459358513, 0, 1)]",explore,explore,explore
6400,2951,290,3,3,systematically searched,"[(9148364968459358513, 1, 2)]",searched,search,explore
6401,2951,290,3,10,databases,"[(9148364968459358513, 0, 1)]",databases,databases,
6402,2951,290,3,17,using,"[(9148364968459358513, 0, 1)]",using,use,use
6403,2951,290,3,20,related,"[(9148364968459358513, 0, 1)]",related,relate,relate
6404,2952,290,4,12,were retrieved,"[(9148364968459358513, 1, 2)]",retrieved,retrieve,retrieve
6405,2952,290,4,1,published,"[(9148364968459358513, 0, 1)]",published,publish,emerge
6406,2953,290,5,5,was evaluated using,"[(9148364968459358513, 1, 2), (9148364968459358513, 1, 3), (9148364968459358513, 2, 3)]",using,use,use
6407,2954,290,6,2,was performed,"[(9148364968459358513, 1, 2)]",performed,perform,perform
6408,2955,290,7,13,were assessed,"[(9148364968459358513, 1, 2)]",assessed,assess,evaluate
6409,2955,290,7,7,including,"[(9148364968459358513, 0, 1)]",including,include,include
6410,2956,290,8,3,was associated,"[(9148364968459358513, 1, 2)]",associated,associate,associate
6411,2957,290,9,3,confirmed,"[(9148364968459358513, 0, 1)]",confirmed,confirm,confirm
6412,2957,290,9,9,influenced,"[(9148364968459358513, 0, 1)]",influenced,influence,observe
6413,2958,290,10,3,indicated,"[(9148364968459358513, 0, 1)]",indicated,indicate,indicate
6414,2959,290,11,15,should be prioritised,"[(9148364968459358513, 2, 3)]",prioritised,prioritise,prioritize
6415,2959,290,11,7,receive,"[(9148364968459358513, 0, 1)]",receive,receive,receive
6416,2959,290,11,19,minimise,"[(9148364968459358513, 0, 1)]",minimise,minimise,minimize
6417,2960,290,12,4,should be regarded,"[(9148364968459358513, 2, 3)]",regarded,regard,consider
6418,2961,291,0,3,aimed,"[(9148364968459358513, 0, 1)]",aimed,aim,aim
6419,2961,291,0,5,evaluate,"[(9148364968459358513, 0, 1)]",evaluate,evaluate,evaluate
6420,2961,291,0,32,identify,"[(9148364968459358513, 0, 1)]",identify,identify,receive
6421,2961,291,0,34,associated,"[(9148364968459358513, 0, 1)]",associated,associate,associate
6422,2961,291,0,36,reduced,"[(9148364968459358513, 0, 1)]",reduced,reduce,reduce
6423,2962,291,1,8,including,"[(9148364968459358513, 0, 1)]",including,include,include
6424,2963,291,2,1,were tested,"[(9148364968459358513, 1, 2)]",tested,test,test
6425,2963,291,2,12,antibodies,"[(9148364968459358513, 0, 1)]",antibodies,antibodies,
6426,2963,291,2,21,dose,"[(9148364968459358513, 0, 1)]",dose,dose,dose
6427,2965,291,4,4,were conducted,"[(9148364968459358513, 1, 2)]",conducted,conduct,induce
6428,2965,291,4,7,identify,"[(9148364968459358513, 0, 1)]",identify,identify,receive
6429,2965,291,4,9,associated,"[(9148364968459358513, 0, 1)]",associated,associate,associate
6430,2966,291,5,7,included,"[(9148364968459358513, 0, 1)]",included,include,include
6431,2966,291,5,15,tested,"[(9148364968459358513, 0, 1)]",tested,test,test
6432,2966,291,5,21,antibodies,"[(9148364968459358513, 0, 1)]",antibodies,antibodies,
6433,2966,291,5,27,receiving,"[(9148364968459358513, 0, 1)]",receiving,receive,receive
6434,2968,291,7,6,higher estimated,"[(9148364968459358513, 1, 2)]",estimated,estimate,aim
6435,2968,291,7,1,associated,"[(9148364968459358513, 0, 1)]",associated,associate,associate
6436,2969,291,8,8,were reported,"[(9148364968459358513, 1, 2)]",reported,report,report
6437,2969,291,8,4,resulting,"[(9148364968459358513, 0, 1)]",resulting,result,induce
6438,2970,291,9,5,demonstrated,"[(9148364968459358513, 0, 1)]",demonstrated,demonstrate,show
6439,2972,291,11,4,should be examined,"[(9148364968459358513, 2, 3)]",examined,examine,test
6440,2972,291,11,2,improve,"[(9148364968459358513, 0, 1)]",improve,improve,improve
6441,2973,292,0,0,aim,"[(9148364968459358513, 0, 1)]",aim,aim,aim
6442,2973,292,0,20,emerging,"[(9148364968459358513, 0, 1)]",emerging,emerge,emerge
6443,2973,292,0,30,causing,"[(9148364968459358513, 0, 1)]",causing,cause,cause
6444,2974,292,1,1,was aimed,"[(9148364968459358513, 1, 2)]",aimed,aim,aim
6445,2975,292,2,4,was applied,"[(9148364968459358513, 1, 2)]",applied,apply,use
6446,2975,292,2,15,had,"[(9148364968459358513, 0, 1)]",had,have,
6447,2976,292,3,1,was collected,"[(9148364968459358513, 1, 2)]",collected,collect,collect
6448,2976,292,3,13,had,"[(9148364968459358513, 0, 1)]",had,have,
6449,2977,292,4,6,were applied,"[(9148364968459358513, 1, 2)]",applied,apply,use
6450,2978,292,5,11,were compared,"[(9148364968459358513, 1, 2)]",compared,compare,compare
6451,2980,292,7,4,was found,"[(9148364968459358513, 1, 2)]",found,find,receive
6452,2980,292,7,12,living,"[(9148364968459358513, 0, 1)]",living,live,induce
6453,2980,292,7,14,dying,"[(9148364968459358513, 0, 1)]",dying,die,die
6454,2981,292,8,3,died were determined,"[(9148364968459358513, 0, 1), (9148364968459358513, 2, 3)]",determined,determine,observe
6455,2981,292,8,7,have,"[(9148364968459358513, 0, 1)]",have,have,
6456,2982,292,9,19,are developed,"[(9148364968459358513, 1, 2)]",developed,develop,develop
6457,2982,292,9,4,has,"[(9148364968459358513, 0, 1)]",has,have,
6458,2982,292,9,8,provide,"[(9148364968459358513, 0, 1)]",provide,provide,provide
6459,2983,292,10,8,need,"[(9148364968459358513, 0, 1)]",need,need,need
6460,2984,293,0,4,largely neglected,"[(9148364968459358513, 1, 2)]",neglected,neglect,make
6461,2984,293,0,8,plays,"[(9148364968459358513, 0, 1)]",plays,play,play
6462,2985,293,1,11,well established,"[(9148364968459358513, 1, 2)]",established,establish,establish
6463,2985,293,1,18,is found,"[(9148364968459358513, 1, 2)]",found,find,receive
6464,2985,293,1,21,be implicated,"[(9148364968459358513, 1, 2)]",implicated,implicate,imply
6465,2985,293,1,16,resulting,"[(9148364968459358513, 0, 1)]",resulting,result,induce
6466,2985,293,1,30,including,"[(9148364968459358513, 0, 1)]",including,include,include
6467,2986,293,2,5,inflammaging are associated,"[(9148364968459358513, 2, 3)]",associated,associate,associate
6468,2986,293,2,1,aging,"[(9148364968459358513, 0, 1)]",aging,age,age
6469,2986,293,2,20,predisposing,"[(9148364968459358513, 0, 1)]",predisposing,predispose,predispose
6470,2987,293,3,9,may lead,"[(9148364968459358513, 1, 2)]",lead,lead,induce
6471,2987,293,3,16,may explain,"[(9148364968459358513, 1, 2)]",explain,explain,explain
6472,2987,293,3,31,may assist,"[(9148364968459358513, 1, 2)]",assist,assist,serve
6473,2988,293,4,5,may be treated,"[(9148364968459358513, 2, 3)]",treated,treat,treat
6474,2988,293,4,18,may respond,"[(9148364968459358513, 1, 2)]",respond,respond,respond
6475,2988,293,4,24,dose,"[(9148364968459358513, 0, 1)]",dose,dose,dose
6476,2988,293,4,26,adjuvanted,"[(9148364968459358513, 0, 1)]",adjuvanted,adjuvanted,
6477,2989,293,5,11,may be incorporated,"[(9148364968459358513, 2, 3)]",incorporated,incorporate,observe
6478,2989,293,5,4,may improve,"[(9148364968459358513, 1, 2)]",improve,improve,improve
6479,2989,293,5,1,inducing,"[(9148364968459358513, 0, 1)]",inducing,induce,induce
6480,2990,294,0,11,are being proposed,"[(9148364968459358513, 2, 3)]",proposed,propose,induce
6481,2990,294,0,0,given,"[(9148364968459358513, 0, 1)]",given,give,receive
6482,2990,294,0,2,dose,"[(9148364968459358513, 0, 1)]",dose,dose,dose
6483,2990,294,0,15,increase,"[(9148364968459358513, 0, 1)]",increase,increase,increase
6484,2991,294,1,13,will affect,"[(9148364968459358513, 1, 2)]",affect,affect,affect
6485,2991,294,1,20,will affect,"[(9148364968459358513, 1, 2)]",affect,affect,affect
6486,2991,294,1,3,arise,"[(9148364968459358513, 0, 1)]",arise,arise,develop
6487,2992,294,2,1,hinge,"[(9148364968459358513, 0, 1)]",hinge,hinge,hinge
6488,2992,294,2,9,elicited,"[(9148364968459358513, 0, 1)]",elicited,elicit,elicit
6489,2992,294,2,15,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
6490,2993,294,3,21,generally decreases,"[(9148364968459358513, 1, 2)]",decreases,decrease,decrease
6491,2993,294,3,0,building,"[(9148364968459358513, 0, 1)]",building,build,construct
6492,2993,294,3,3,existing,"[(9148364968459358513, 0, 1)]",existing,exist,exist
6493,2993,294,3,10,find,"[(9148364968459358513, 0, 1)]",find,find,receive
6494,2993,294,3,17,focusing,"[(9148364968459358513, 0, 1)]",focusing,focus,focus
6495,2993,294,3,31,depend,"[(9148364968459358513, 0, 1)]",depend,depend,aim
6496,2994,294,4,1,then explore,"[(9148364968459358513, 1, 2)]",explore,explore,explore
6497,2994,294,4,15,may increase,"[(9148364968459358513, 1, 2)]",increase,increase,increase
6498,2994,294,4,8,find,"[(9148364968459358513, 0, 1)]",find,find,receive
6499,2995,294,5,6,test,"[(9148364968459358513, 0, 1)]",test,test,test
6500,2995,294,5,10,quantify,"[(9148364968459358513, 0, 1)]",quantify,quantify,evaluate
6501,2995,294,5,16,dose,"[(9148364968459358513, 0, 1)]",dose,dose,dose
6502,2997,295,1,2,targeting,"[(9148364968459358513, 0, 1)]",targeting,target,aim
6503,2998,295,2,3,evaluated,"[(9148364968459358513, 0, 1)]",evaluated,evaluate,evaluate
6504,2998,295,2,15,based,"[(9148364968459358513, 0, 1)]",based,base,base
6505,2999,295,3,1,tested,"[(9148364968459358513, 0, 1)]",tested,test,test
6506,2999,295,3,3,derived,"[(9148364968459358513, 0, 1)]",derived,derive,derive
6507,2999,295,3,13,including,"[(9148364968459358513, 0, 1)]",including,include,include
6508,3000,295,4,2,show,"[(9148364968459358513, 0, 1)]",show,show,show
6509,3000,295,4,10,secreting,"[(9148364968459358513, 0, 1)]",secreting,secrete,make
6510,3000,295,4,22,observed,"[(9148364968459358513, 0, 1)]",observed,observe,observe
6511,3001,295,5,1,adjuvanted,"[(9148364968459358513, 0, 1)]",adjuvanted,adjuvanted,
6512,3001,295,5,6,elicited,"[(9148364968459358513, 0, 1)]",elicited,elicit,elicit
6513,3001,295,5,18,achieved,"[(9148364968459358513, 0, 1)]",achieved,achieve,perform
6514,3002,295,6,7,provided,"[(9148364968459358513, 0, 1)]",provided,provide,provide
6515,3002,295,6,15,induced,"[(9148364968459358513, 0, 1)]",induced,induce,induce
6516,3002,295,6,20,correlating,"[(9148364968459358513, 0, 1)]",correlating,correlate,correlate
6517,3003,295,7,5,demonstrates,"[(9148364968459358513, 0, 1)]",demonstrates,demonstrate,show
6518,3003,295,7,20,improving,"[(9148364968459358513, 0, 1)]",improving,improve,improve
6519,3004,296,0,24,were considered,"[(9148364968459358513, 1, 2)]",considered,consider,consider
6520,3004,296,0,8,have,"[(9148364968459358513, 0, 1)]",have,have,
6521,3004,296,0,10,increased,"[(9148364968459358513, 0, 1)]",increased,increase,increase
6522,3004,296,0,18,including,"[(9148364968459358513, 0, 1)]",including,include,include
6523,3005,296,1,11,affected,"[(9148364968459358513, 0, 1)]",affected,affect,affect
6524,3006,296,2,21,were considered,"[(9148364968459358513, 1, 2)]",considered,consider,consider
6525,3006,296,2,28,were receiving,"[(9148364968459358513, 1, 2)]",receiving,receive,receive
6526,3006,296,2,4,pts,"[(9148364968459358513, 0, 1)]",pts,pts,
6527,3006,296,2,36,received,"[(9148364968459358513, 0, 1)]",received,receive,receive
6528,3006,296,2,45,having,"[(9148364968459358513, 0, 1)]",having,have,
6529,3007,296,3,5,was proposed,"[(9148364968459358513, 1, 2)]",proposed,propose,induce
6530,3007,296,3,16,scheduled,"[(9148364968459358513, 0, 1)]",scheduled,schedule,schedule
6531,3008,296,4,3,were collected,"[(9148364968459358513, 1, 2)]",collected,collect,collect
6532,3008,296,4,6,administrating,"[(9148364968459358513, 0, 1)]",administrating,administrate,treat
6533,3009,296,5,10,pts,"[(9148364968459358513, 0, 1)]",pts,pts,
6534,3009,296,5,12,refused,"[(9148364968459358513, 0, 1)]",refused,refuse,decline
6535,3010,296,6,9,reported,"[(9148364968459358513, 0, 1)]",reported,report,report
6536,3010,296,6,15,related,"[(9148364968459358513, 0, 1)]",related,relate,relate
6537,3011,296,7,20,doubled compared,"[(9148364968459358513, 0, 1), (9148364968459358513, 0, 2), (9148364968459358513, 1, 2)]",compared,compare,compare
6538,3011,296,7,25,observed,"[(9148364968459358513, 0, 1)]",observed,observe,observe
6539,3012,296,8,4,was associated,"[(9148364968459358513, 1, 2)]",associated,associate,associate
6540,3012,296,8,0,ecog,"[(9148364968459358513, 0, 1)]",ecog,ecog,
6541,3012,296,8,9,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
6542,3013,296,9,11,were found,"[(9148364968459358513, 1, 2)]",found,find,receive
6543,3013,296,9,6,according,"[(9148364968459358513, 0, 1)]",according,accord,match
6544,3014,296,10,27,spreading could influence,"[(9148364968459358513, 0, 1), (9148364968459358513, 2, 3)]",influence,influence,observe
6545,3014,296,10,3,represents,"[(9148364968459358513, 0, 1)]",represents,represent,induce
6546,3015,297,0,7,induce,"[(9148364968459358513, 0, 1)]",induce,induce,induce
6547,3015,297,0,12,lasting,"[(9148364968459358513, 0, 1)]",lasting,last,induce
6548,3016,297,1,6,still poorly understood,"[(9148364968459358513, 2, 3)]",understood,understand,receive
6549,3017,297,2,20,including,"[(9148364968459358513, 0, 1)]",including,include,include
6550,3017,297,2,28,living,"[(9148364968459358513, 0, 1)]",living,live,induce
6551,3018,297,3,23,now suggests,"[(9148364968459358513, 1, 2)]",suggests,suggest,induce
6552,3018,297,3,3,have,"[(9148364968459358513, 0, 1)]",have,have,
6553,3018,297,3,15,increasing,"[(9148364968459358513, 0, 1)]",increasing,increase,increase
6554,3018,297,3,37,modulating,"[(9148364968459358513, 0, 1)]",modulating,modulate,modulate
6555,3019,297,4,9,discuss,"[(9148364968459358513, 0, 1)]",discuss,discuss,discuss
6556,3019,297,4,19,consider,"[(9148364968459358513, 0, 1)]",consider,consider,consider
6557,3019,297,4,25,targeted,"[(9148364968459358513, 0, 1)]",targeted,target,aim
6558,3019,297,4,28,optimize,"[(9148364968459358513, 0, 1)]",optimize,optimize,optimize
6559,3020,298,0,10,has occurred,"[(9148364968459358513, 1, 2)]",occurred,occur,receive
6560,3021,298,1,5,clarify,"[(9148364968459358513, 0, 1)]",clarify,clarify,clarify
6561,3021,298,1,9,considering,"[(9148364968459358513, 0, 1)]",considering,consider,consider
6562,3022,298,2,7,assess,"[(9148364968459358513, 0, 1)]",assess,assess,evaluate
6563,3022,298,2,23,compare,"[(9148364968459358513, 0, 1)]",compare,compare,compare
6564,3022,298,2,30,affected,"[(9148364968459358513, 0, 1)]",affected,affect,affect
6565,3023,298,3,10,being affected,"[(9148364968459358513, 1, 2)]",affected,affect,affect
6566,3023,298,3,1,enrolled,"[(9148364968459358513, 0, 1)]",enrolled,enrol,enrol
6567,3023,298,3,25,collected,"[(9148364968459358513, 0, 1)]",collected,collect,collect
6568,3023,298,3,66,performed,"[(9148364968459358513, 0, 1)]",performed,perform,perform
6569,3023,298,3,70,detect,"[(9148364968459358513, 0, 1)]",detect,detect,detect
6570,3024,298,4,12,measured,"[(9148364968459358513, 0, 1)]",measured,measure,evaluate
6571,3025,298,5,5,declined,"[(9148364968459358513, 0, 1)]",declined,decline,decline
6572,3026,298,6,8,related,"[(9148364968459358513, 0, 1)]",related,relate,relate
6573,3027,298,7,1,found,"[(9148364968459358513, 0, 1)]",found,find,receive
6574,3027,298,7,17,showed,"[(9148364968459358513, 0, 1)]",showed,show,show
6575,3027,298,7,29,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
6576,3027,298,7,38,waned,"[(9148364968459358513, 0, 1)]",waned,wan,wan
6577,3027,298,7,55,showed,"[(9148364968459358513, 0, 1)]",showed,show,show
6578,3028,298,8,6,should be used,"[(9148364968459358513, 2, 3)]",used,use,use
6579,3029,298,9,13,will be maintained,"[(9148364968459358513, 2, 3)]",maintained,maintain,observe
6580,3029,298,9,1,is known,"[(9148364968459358513, 1, 2)]",known,know,know
6581,3029,298,9,8,known,"[(9148364968459358513, 0, 1)]",known,know,know
6582,3029,298,9,19,protects,"[(9148364968459358513, 0, 1)]",protects,protect,protect
6583,3030,298,10,20,are missing,"[(9148364968459358513, 1, 2)]",missing,miss,make
6584,3030,298,10,5,suggest,"[(9148364968459358513, 0, 1)]",suggest,suggest,induce
6585,3030,298,10,7,antibodies,"[(9148364968459358513, 0, 1)]",antibodies,antibodies,
6586,3030,298,10,12,declined,"[(9148364968459358513, 0, 1)]",declined,decline,decline
6587,3031,298,11,6,showed,"[(9148364968459358513, 0, 1)]",showed,show,show
6588,3032,298,12,7,should be used,"[(9148364968459358513, 2, 3)]",used,use,use
6589,3033,299,0,7,adversely affect,"[(9148364968459358513, 1, 2)]",affect,affect,affect
6590,3034,299,1,8,prospectively followed,"[(9148364968459358513, 1, 2)]",followed,follow,follow
6591,3035,299,2,2,had,"[(9148364968459358513, 0, 1)]",had,have,
6592,3035,299,2,18,had,"[(9148364968459358513, 0, 1)]",had,have,
6593,3036,299,3,4,had,"[(9148364968459358513, 0, 1)]",had,have,
6594,3036,299,3,39,recovered,"[(9148364968459358513, 0, 1)]",recovered,recover,receive
6595,3037,299,4,2,occurred,"[(9148364968459358513, 0, 1)]",occurred,occur,receive
6596,3038,299,5,5,dose needs,"[(9148364968459358513, 0, 1)]",dose,dose,dose
6597,3039,300,0,3,have been granted,"[(9148364968459358513, 2, 3)]",granted,grant,match
6598,3040,300,1,9,systematically studied,"[(9148364968459358513, 1, 2)]",studied,study,test
6599,3041,300,2,7,evaluate,"[(9148364968459358513, 0, 1)]",evaluate,evaluate,evaluate
6600,3042,300,3,4,enrolled,"[(9148364968459358513, 0, 1)]",enrolled,enrol,enrol
6601,3043,300,4,26,were measured,"[(9148364968459358513, 1, 2)]",measured,measure,evaluate
6602,3043,300,4,0,using,"[(9148364968459358513, 0, 1)]",using,use,use
6603,3043,300,4,6,antibodies,"[(9148364968459358513, 0, 1)]",antibodies,antibodies,
6604,3044,300,5,5,was considered,"[(9148364968459358513, 1, 2)]",considered,consider,consider
6605,3045,300,6,9,reported,"[(9148364968459358513, 0, 1)]",reported,report,report
6606,3046,300,7,4,was seen,"[(9148364968459358513, 1, 2)]",seen,see,see
6607,3047,300,8,17,was associated,"[(9148364968459358513, 1, 2)]",associated,associate,associate
6608,3048,300,9,12,treated,"[(9148364968459358513, 0, 1)]",treated,treat,treat
6609,3048,300,9,29,responded,"[(9148364968459358513, 0, 1)]",responded,respond,respond
6610,3049,300,10,1,corresponded,"[(9148364968459358513, 0, 1)]",corresponded,correspond,match
6611,3049,300,10,3,reduced,"[(9148364968459358513, 0, 1)]",reduced,reduce,reduce
6612,3049,300,10,21,treated,"[(9148364968459358513, 0, 1)]",treated,treat,treat
6613,3051,300,12,19,previously treated,"[(9148364968459358513, 1, 2)]",treated,treat,treat
6614,3051,300,12,2,revealed,"[(9148364968459358513, 0, 1)]",revealed,reveal,receive
6615,3051,300,12,5,received,"[(9148364968459358513, 0, 1)]",received,receive,receive
6616,3051,300,12,11,respond,"[(9148364968459358513, 0, 1)]",respond,respond,respond
6617,3051,300,12,15,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
6618,3052,300,13,5,most commonly reported,"[(9148364968459358513, 2, 3)]",reported,report,report
6619,3053,300,14,5,occurred,"[(9148364968459358513, 0, 1)]",occurred,occur,receive
6620,3053,300,14,14,developed,"[(9148364968459358513, 0, 1)]",developed,develop,develop
6621,3054,300,15,15,comparing,"[(9148364968459358513, 0, 1)]",comparing,compare,compare
6622,3055,300,16,10,including,"[(9148364968459358513, 0, 1)]",including,include,include
6623,3055,300,16,12,receiving,"[(9148364968459358513, 0, 1)]",receiving,receive,receive
6624,3055,300,16,16,responded,"[(9148364968459358513, 0, 1)]",responded,respond,respond
6625,3056,300,17,3,appear,"[(9148364968459358513, 0, 1)]",appear,appear,appear
6626,3056,300,17,7,respond,"[(9148364968459358513, 0, 1)]",respond,respond,respond
6627,3056,300,17,13,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
6628,3057,300,18,18,underlying,"[(9148364968459358513, 0, 1)]",underlying,underlie,underlie
6629,3058,300,19,6,continuing,"[(9148364968459358513, 0, 1)]",continuing,continue,continue
6630,3059,300,20,2,is needed,"[(9148364968459358513, 1, 2)]",needed,need,need
6631,3059,300,20,5,investigate,"[(9148364968459358513, 0, 1)]",investigate,investigate,investigate
6632,3059,300,20,8,provide,"[(9148364968459358513, 0, 1)]",provide,provide,provide
6633,3063,301,0,10,led,"[(9148364968459358513, 0, 1)]",led,lead,induce
6634,3064,301,1,11,was utilized,"[(9148364968459358513, 1, 2)]",utilized,utilize,use
6635,3065,301,2,37,were enrolled,"[(9148364968459358513, 1, 2)]",enrolled,enrol,enrol
6636,3065,301,2,43,was administered,"[(9148364968459358513, 1, 2)]",administered,administer,treat
6637,3065,301,2,1,designed,"[(9148364968459358513, 0, 1)]",designed,design,design
6638,3065,301,2,7,received,"[(9148364968459358513, 0, 1)]",received,receive,receive
6639,3066,301,3,1,was collected,"[(9148364968459358513, 1, 2)]",collected,collect,collect
6640,3066,301,3,4,recovered,"[(9148364968459358513, 0, 1)]",recovered,recover,receive
6641,3067,301,4,1,could receive,"[(9148364968459358513, 1, 2)]",receive,receive,receive
6642,3067,301,4,12,came,"[(9148364968459358513, 0, 1)]",came,come,come
6643,3068,301,5,1,were followed,"[(9148364968459358513, 1, 2)]",followed,follow,follow
6644,3068,301,5,23,discharged,"[(9148364968459358513, 0, 1)]",discharged,discharge,make
6645,3069,301,6,2,received,"[(9148364968459358513, 0, 1)]",received,receive,receive
6646,3071,301,8,1,also received,"[(9148364968459358513, 1, 2)]",received,receive,receive
6647,3071,301,8,14,inhaled,"[(9148364968459358513, 0, 1)]",inhaled,inhale,inhale
6648,3072,301,9,23,were collected,"[(9148364968459358513, 1, 2)]",collected,collect,collect
6649,3072,301,9,4,received,"[(9148364968459358513, 0, 1)]",received,receive,receive
6650,3072,301,9,9,received,"[(9148364968459358513, 0, 1)]",received,receive,receive
6651,3072,301,9,15,received,"[(9148364968459358513, 0, 1)]",received,receive,receive
6652,3075,301,12,22,still hospitalized,"[(9148364968459358513, 1, 2)]",hospitalized,hospitalize,hospitalize
6653,3075,301,12,31,were discharged,"[(9148364968459358513, 1, 2)]",discharged,discharge,make
6654,3075,301,12,4,follow,"[(9148364968459358513, 0, 1)]",follow,follow,follow
6655,3076,301,13,2,had,"[(9148364968459358513, 0, 1)]",had,have,
6656,3076,301,13,4,suspected,"[(9148364968459358513, 0, 1)]",suspected,suspect,suspect
6657,3076,301,13,6,related,"[(9148364968459358513, 0, 1)]",related,relate,relate
6658,3076,301,13,9,resolved,"[(9148364968459358513, 0, 1)]",resolved,resolve,resolve
6659,3076,301,13,13,including,"[(9148364968459358513, 0, 1)]",including,include,include
6660,3077,301,14,3,designed,"[(9148364968459358513, 0, 1)]",designed,design,design
6661,3077,301,14,5,implemented,"[(9148364968459358513, 0, 1)]",implemented,implement,use
6662,3077,301,14,10,provide,"[(9148364968459358513, 0, 1)]",provide,provide,provide
6663,3077,301,14,16,hospitalized,"[(9148364968459358513, 0, 1)]",hospitalized,hospitalize,hospitalize
6664,3078,301,15,8,survived,"[(9148364968459358513, 0, 1)]",survived,survive,induce
6665,3079,301,16,10,more clearly evaluate,"[(9148364968459358513, 2, 3)]",evaluate,evaluate,evaluate
6666,3079,301,16,22,lays,"[(9148364968459358513, 0, 1)]",lays,lay,lay
6667,3080,302,0,30,related,"[(9148364968459358513, 0, 1)]",related,relate,relate
6668,3081,302,1,19,will ensure,"[(9148364968459358513, 1, 2)]",ensure,ensure,observe
6669,3081,302,1,1,growing,"[(9148364968459358513, 0, 1)]",growing,grow,develop
6670,3081,302,1,5,receiving,"[(9148364968459358513, 0, 1)]",receiving,receive,receive
6671,3081,302,1,23,restaging,"[(9148364968459358513, 0, 1)]",restaging,restaging,
6672,3081,302,1,26,avoid,"[(9148364968459358513, 0, 1)]",avoid,avoid,avoid
6673,3083,303,1,7,can be used,"[(9148364968459358513, 2, 3)]",used,use,use
6674,3083,303,1,15,capture,"[(9148364968459358513, 0, 1)]",capture,capture,include
6675,3084,303,2,1,therefore conducted,"[(9148364968459358513, 1, 2)]",conducted,conduct,induce
6676,3084,303,2,12,using,"[(9148364968459358513, 0, 1)]",using,use,use
6677,3085,303,3,19,newly developed,"[(9148364968459358513, 1, 2)]",developed,develop,develop
6678,3085,303,3,42,define reported,"[(9148364968459358513, 1, 2)]",reported,report,report
6679,3085,303,3,9,determine,"[(9148364968459358513, 0, 1)]",determine,determine,observe
6680,3085,303,3,11,influencing,"[(9148364968459358513, 0, 1)]",influencing,influence,observe
6681,3085,303,3,30,using,"[(9148364968459358513, 0, 1)]",using,use,use
6682,3085,303,3,36,identify,"[(9148364968459358513, 0, 1)]",identify,identify,receive
6683,3086,303,4,36,were generated,"[(9148364968459358513, 1, 2)]",generated,generate,generate
6684,3086,303,4,3,developed,"[(9148364968459358513, 0, 1)]",developed,develop,develop
6685,3086,303,4,10,offered,"[(9148364968459358513, 0, 1)]",offered,offer,induce
6686,3087,303,5,0,using,"[(9148364968459358513, 0, 1)]",using,use,use
6687,3087,303,5,7,assessed,"[(9148364968459358513, 0, 1)]",assessed,assess,evaluate
6688,3088,303,6,6,logged,"[(9148364968459358513, 0, 1)]",logged,log,log
6689,3088,303,6,15,used,"[(9148364968459358513, 0, 1)]",used,use,use
6690,3089,303,7,4,negatively associated,"[(9148364968459358513, 1, 2)]",associated,associate,associate
6691,3089,303,7,27,negatively associated,"[(9148364968459358513, 1, 2)]",associated,associate,associate
6692,3090,303,8,2,was associated,"[(9148364968459358513, 1, 2)]",associated,associate,associate
6693,3091,303,9,4,reported,"[(9148364968459358513, 0, 1)]",reported,report,report
6694,3091,303,9,13,pain,"[(9148364968459358513, 0, 1)]",pain,pain,pain
6695,3092,303,10,10,generated,"[(9148364968459358513, 0, 1)]",generated,generate,generate
6696,3093,303,11,1,directly comparing,"[(9148364968459358513, 1, 2)]",comparing,compare,compare
6697,3093,303,11,9,could determine,"[(9148364968459358513, 1, 2)]",determine,determine,observe
6698,3093,303,11,15,improve,"[(9148364968459358513, 0, 1)]",improve,improve,improve
6699,3094,303,12,2,should evaluate,"[(9148364968459358513, 1, 2)]",evaluate,evaluate,evaluate
6700,3094,303,12,21,has,"[(9148364968459358513, 0, 1)]",has,have,
6701,3095,304,0,3,has been shown,"[(9148364968459358513, 2, 3)]",shown,show,show
6702,3095,304,0,296,now being observed,"[(9148364968459358513, 2, 3)]",observed,observe,observe
6703,3095,304,0,39,adequately addressed,"[(9148364968459358513, 1, 2)]",addressed,address,cover
6704,3095,304,0,64,be determined,"[(9148364968459358513, 1, 2)]",determined,determine,observe
6705,3095,304,0,277,was performed,"[(9148364968459358513, 1, 2)]",performed,perform,perform
6706,3095,304,0,316,is confirmed,"[(9148364968459358513, 1, 2)]",confirmed,confirm,confirm
6707,3095,304,0,7,prevent,"[(9148364968459358513, 0, 1)]",prevent,prevent,prevent
6708,3095,304,0,61,have,"[(9148364968459358513, 0, 1)]",have,have,
6709,3095,304,0,73,had,"[(9148364968459358513, 0, 1)]",had,have,
6710,3095,304,0,93,raising,"[(9148364968459358513, 0, 1)]",raising,raise,elicit
